Research Assistant,Subject Number,Set Number,Session Number,Date and Time Run,Contingency,Condition,Number of Pecks Required,Program Name,Trial Number,Program Load Time,Bird In Box Time,Experiment Start Time,Experiment End Time,Apparatus Present,Timeout Period,Reward Time,Choice Stimulus,Initial-Link,Terminal-Link,Choice Stimulus Side Pecked,Initial-Link Side Pecked,Choice Stimulus Pecked,Choice Stimulus Reaction Time,Initial-Link Reaction Time,Terminal-Link Peck Log,Terminal Link Latency,Terminal Link Final Response,Terminal Link Duration,Inter-Trial Interval (ITI),Choice Stimulus Screen Peck Count,Initial Link Screen Peck Count,Terminal-Link Screen Peck Count,Sub-Optimal Link Chosen

,0,0,0,26_12_2014 18:40,1,Experimental Phase,1,SubOptimalChoiceWithCommitment.py,1,18:40,18:40,18:40,N/A,Yes,10,10,ChoiceA ,[<__main__.InitialLinkStim instance at 0x045C4E68>],<__main__.TerminalLinkStim instance at 0x045C4C60>,LEFT,<__main__.ChoiceStim instance at 0x044B04B8>,LEFT,[0.7384929658146575],"[0.0002949492773041129, 0.8766117343911901]","[4.145453231176361, 0.10965862637385726, 0.1340256235562265, 0.12259221507702023, 0.1338904199656099, 0.13340092019643635, 0.12258284457493573, 0.09694680746179074]",4.145453231176361,0.09694680746179074,5,5,1,2,8,True
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:40

