ResearchAssistant,SubjectNumber,SetNumber,SessionNumber,DateStarted,Contingency,Condition,PeckstoReward,ProgramName,TrialNumber,ProgramLoadTime,BirdInBoxTime,StartTime,ExperimentEndTime,ApparatusPresent,TimeoutPeriod,RewardTime,StimulusPresented,StimulusSide,ReactionTimes,PeckNum,ITI,BirdAte
Unlisted,0,0,0,17_01_2015 14:30,1,Autoshaping (FR1),1,SubOptimalChoiceWithCommitment.py,1,14:30,14:30,14:30,,False,60,1,TermC ,RIGHT,0.822184631281,1,5
Unlisted,0,0,0,17_01_2015 14:30,1,Autoshaping (FR1),1,SubOptimalChoiceWithCommitment.py,2,14:30,14:30,14:30,,False,60,1,ChoiceA ,RIGHT,1.31629484496,1,5
